60	Yesgauti and sehwag out of odi series
1974	Yes but can we meet in town cos will go to gep and then home You could text at bus stop And dont worry well have finished by march … ish
1365	Yetunde im sorry but moji and i seem too busy to be able to go shopping Can you just please find some other way to get what you wanted us to get Please forgive me You can reply free via yahoo messenger
1209	I need you to be in my strong arms
1883	Ok Ü finishing soon
608	XCLUSIVECLUBSAISAI 2MOROW 285 SOIREE SPECIALE ZOUK WITH NICHOLS FROM PARISFREE ROSES 2 ALL LADIES  info 0794674629107880867867
2689	Okie
2326	Ok lor
2667	R u meeting da ge at nite tmr
4421	How have your little darlings been so far this week Need a coffee run tomoCant believe its that time of week already …
1404	You have registered Sinco as Payee Log in at icicibankcom and enter URN    to confirm Beware of frauds Do NOT share or disclose URN to anyone
2082	Where is it Is there any opening for mca
5142	Oh shut it Omg yesterday I had a dream that I had 2 kids both boys I was so pissed Not only about the kids but them being boys I even told mark in my dream that he was changing diapers cause Im not getting owed in the face
2575	Congrats 2 mobile 3G Videophones R yours call 09063458130 now videochat wid ur mates play java games Dload polypH music noline rentl bx420 ip4 5we 150p
5292	Hey Congrats 2u2 id luv 2 but ive had 2 go home
3285	Hey tmr maybe can meet you at yck
4017	You will be receiving this weeks Triple Echo ringtone shortly Enjoy it
2260	Sad story of a Man  Last week was my bday My Wife didnt wish me My Parents forgot n so did my Kids  I went to work Even my Colleagues did not wish
2790	Ü got wat to buy tell us then ü no need to come in again
4297	HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won Just answer 4 easy questions Play Now Send HMV to 86688 More infowww100percentrealcom
4061	Moby Pub QuizWin a £100 High Street prize if u know who the new Duchess of Cornwall will be Txt her first name to 82277unsub STOP £150 008704050406 SP
4035	I am taking you for italian food How about a pretty dress with no panties 
3001	Oh then your phone phoned me but it disconnected
2154	Hi kindly give us back our documents which we submitted for loan from STAPATI
3320	Im freezing and craving ice Fml
5402	And hes apparently bffs with carly quick now
1568	I am late I will be there at
278	Tell rob to mack his gf in the theater
684	Is xy going 4 e lunch
1117	So lets make it saturday or monday as per convenience
4278	Can you please send me my auntys number
4896	Convey my regards to him
5339	Sounds better than my evening im just doing my costume Im not sure what time i finish tomorrow but i will txt you at the end
5487	   and  picking them up from various points  going 2 yeovil  and they will do the motor project 4 3 hours  and then u take them home  12 2 530 max  Very easy
1121	Bored of speed dating Try SPEEDCHAT txt SPEEDCHAT to 80155 if you dont like em txt SWAP and get a new chatter Chat80155 POBox36504W45WQ 150pmsg rcd 16
5377	Do u konw waht is rael FRIENDSHIP Im gving yuo an exmpel Jsut ese tihs msg Evrey splleing of tihs msg is wrnog Bt sitll yuo can raed it wihtuot ayn mitsake GOODNIGHT amp HAVE A NICE SLEEPSWEET DREAMS
4523	Hi good mornin Thanku wish u d same
1565	Get ready to put on your excellent sub face 
1381	No 1 Nokia Tone 4 ur mob every week Just txt NOK to 87021 1st Tone FREE  so get txtin now and tell ur friends 150ptone 16 reply HL 4info
2353	Download as many ringtones as u like no restrictions 1000s 2 choose U can even send 2 yr buddys Txt Sir to 80082 £3
1299	K so am I how much for an 8th Fifty
4727	Therell be a minor shindig at my place later tonight you interested
1900	Wat would u like 4 ur birthday
3112	Good Luck Draw takes place 28th Feb 06 Good Luck For removal send STOP to 87239 customer services 08708034412
1788	Do you know why god created gap between your fingers So that One who is made for you comes amp fills those gaps by holding your hand with LOVE
2652	Do you like shaking your booty on the dance floor
4171	Havent heard anything and hes not answering my texts so Im guessing he flaked That said the jb is fantastic
1490	Tell them no need to investigate about me anywhere
3479	I got it before the new year cos yetunde said she wanted to surprise you with it but when i didnt see money i returned it mid january before the   day return period ended
4211	I want kfc its Tuesday Only buy 2 meals ONLY 2 No gravy Only 2 Mark 2
4432	Yar lor How u noe U used dat route too
4661	I cant pick the phone right now Pls send a message
730	Exactly Anyways how far Is jide her to study or just visiting
975	what is your account number
5341	So when do you wanna gym
1714	o turns out i had stereo love on mi phone under the unknown album
4774	Hi Mobile no    has added you in their contact list on wwwfullonsmscom It s a great place to send free sms to people For more visit fullonsmscom
921	Dont talk to him ever ok its my word
3059	Just woke up Yeesh its late But I didnt fall asleep til  am 
4295	You best watch what you say cause I get drunk as a motherfucker
3871	No let me do the math Your not good at it
4118	What you doinghow are you
4450	I sent them Do you like
1765	Joys father is John Then John is the NAME of Joys father Mandan
1817	Sian Aft meeting supervisor got work 2 do liao U working now
3765	Ki will send in    min
4551	Haha my friend tyler literally just asked if you could get him a dubsack
4088	Lemme know when youre here
2068	Then You are eldest know
3065	Hi babe its Jordan how r u Im home from abroad and lonely text me back if u wanna chat xxSP visionsmscom Text stop to stopCost 150p 08712400603
3791	Are you sure you dont mean get here we made you hold all the weed
2955	URGENT Your mobile was awarded a £1500 Bonus Caller Prize on 27603 Our final attempt 2 contact U Call 08714714011
4151	Havent found a way to get another app for your phone eh  Will you go to the net cafe  Did you take that job Geeee I need you babe I crave to see you 
1750	Feel Yourself That You Are Always Happy Slowly It Becomes Your Habit amp Finally It Becomes Part Of Your Life Follow It Happy Morning amp Have A Happy Day
4520	That sucks So what do you got planned for your yo valentine I am your yo valentine arent I
1869	Mmmm  Fuck  Not fair  You know my weaknesses  grins pushes you to your knees exposes my belly and pulls your head to it Dont forget  I know yours too wicked smile
469	When are you going to ride your bike
2785	Just arrived see you in a couple days 3
5037	How many times i told in the stage all use to laugh You not listen aha
4802	its cool but tyler had to take off so were gonna buy for him and drop it off at his place later tonight Our total order is a quarter you got enough
3417	He remains a bro amongst bros
2859	Today im not workin but not free oso Gee Thgt u workin at ur frens shop 
3003	This message is free Welcome to the new  improved Sex  Dogging club To unsubscribe from this service reply STOP msgs150p 18only
3099	Yo you at jp and hungry like a mofo
4928	Oh yes why is it like torture watching england
4277	Haiyoh Maybe your hamster was jealous of million
4467	CHEERS FOR CALLIN BABESOZI CULDNT TALKBUT I WANNATELL U DETAILS LATER WENWECAN CHAT PROPERLY X
5569	REMINDER FROM O2 To get 250 pounds free call credit and details of great offers pls reply 2 this text with your valid name house no and postcode
1783	 oh well c u later
3942	Does daddy have a bb now
4114	Ill see but prolly yeah
4528	I want some cock My hubbys away I need a real man 2 satisfy me Txt WIFE to 89938 for no strings action Txt STOP 2 end txt rec £150ea OTBox 731 LA1 7WS 
3135	So no messages Had food
2711	Sorry de i went to shop
3962	I sent lanre fakeyes Eckankar details to the mail box
3579	Yeah confirmed for you staying at  that weekend
4652	Finally it has happened Aftr decades BEER is now cheaper than PETROL The goverment expects us to DRINK   But dont DRIVE 
4771	watever reLation u built up in dis world only thing which remains atlast iz lonlines with lotz n lot memories feeling
4185	Sorry Ill call later in meeting
1318	Why nothing Ok anyway give me treat
1742	UR GOING 2 BAHAMAS CallFREEFONE 08081560665 and speak to a live operator to claim either Bahamas cruise of£2000 CASH 18only To opt out txt X to 07786200117
2282	R ü comin back for dinner
319	Not really dude have no friends im afraid 
3957	I knew it U slept v late yest Wake up so late
628	How many licks does it take to get to the center of a tootsie pop
4918	Just dropped em off omw back now
554	Sure if I get an acknowledgement from you that its astoundingly tactless and generally faggy to demand a blood oath fo
3996	I love to cuddle I want to hold you in my strong arms right now
2698	Nope but im going home now then go pump petrol lor Like going 2 rain soon
2633	URGENT Your mobile No 077xxx WON a £2000 Bonus Caller Prize on 020603 This is the 2nd attempt to reach YOU Call 09066362206 ASAP BOX97N7QP 150ppm
2379	YES The only place in town to meet exciting adult singles is now in the UK Txt CHAT to 86688 now 150pMsg
163	New car and house for my parentsi have only new job in hand
3792	I love you  You know Can you feel it Does it make your belly warm I wish it does my love  I shall meet you in your dreams Ahmad  adoring kiss
2039	Oh sorry please its over
3448	Mon okie lor Haha best is cheap n gd food la ex oso okie Depends on whether wana eat western or chinese food Den which u prefer
1031	Its good well find a way
1120	Im going 4 lunch now wif my family then aft dat i go str 2 orchard lor
3093	LORD OF THE RINGSRETURN OF THE KING in store NOWREPLY LOTR by 2 June 4 Chance 2 WIN LOTR soundtrack CDs StdTxtRate Reply STOP to end txts
2554	Oh fine Ill be by tonight
110	I know Grumpy old people My mom was like you better not be lying Then again I am always the one to play jokes
990	Yun ahthe ubi one say if ü wan call by tomorrowcall 67441233 look for ireneere only got bus822656166382 Ubi cresubi tech park6ph for 1st 5wkg daysèn
2012	Dunno lei I thk mum lazy to go out I neva ask her yet
1558	Good sleep is about rhythm The person has to establish a rhythm that the body will learn and use If you want to know more 
2945	No messageno responcewhat happend
3577	And do you have any one that can teach me how to ship cars
3458	Ok Ill do you right later
4568	Should i buy him a blackberry bold 2 or torch Should i buy him new or used Let me know Plus are you saying i should buy the   g wifi ipad And what are you saying about the about the   g
5460	Arun can u transfr me d amt
5259	Well shes in for a big surprise
1035	OH MR SHEFFIELD You wanna play THAT game okay Youre the boss and Im the nanny You give me a raise and Ill give YOU one
2056	Y so late but i need to go n get da laptop
4087	Orange brings you ringtones from all time Chart Heroes with a free hit each week Go to Ringtones  Pics on wap To stop receiving these tips reply STOP
4162	i felt sonot any conveying reason Ese he What about me
2293	Remind me how to get there and I shall do so
4499	Ok
273	Night has ended for another day morning has come in a special way May you smile like the sunny rays and leaves your worries at the blue blue bay
3959	Where is that one day training
486	You should change your fb to jaykwon thuglyfe falconerf
4862	Response is one of d powerful weapon 2 occupy a place in others HEART So always give response 2 who cares 4 U Gud nightswt dreamstake care
4667	Ok set let u noe e details later
4796	Sorry that was my uncle Ill keep in touch
2185	Chinatown got porridge claypot rice yam cake fishhead beehoon Either we eat cheap den go cafe n tok or go nydc or somethin
774	idc get over here you are not weaseling your way out of this shit twice in a row
2549	Text82228 Get more ringtones logos and games from wwwtxt82228com Questions infotxt82228couk
2167	Im not coming home 4 dinner
4810	Whats up my own oga Left my phone at home and just saw ur messages Hope you are good Have a great weekend
4949	Great News Call FREEFONE 08006344447 to claim your guaranteed £1000 CASH or £2000 gift Speak to a live operator NOW
3191	X2    Are you going to get that
781	That means get the door
722	Oh is it Send me the address
4842	PRIVATE Your 2003 Account Statement for shows 800 unredeemed S I M points Call 08715203652 Identifier Code 42810 Expires 29100
434	Congrats Nokia 3650 video camera phone is your Call 09066382422 Calls cost 150ppm Ave call 3mins vary from mobiles 16 Close 300603 post BCM4284 Ldn WC1N3XX
1288	Night has ended for another day morning has come in a special way May you smile like the sunny rays and leaves your worries at the blue blue bay Gud mrng
830	Sorry light turned green I meant another friend wanted    worth but he may not be around
2291	Had your mobile 11mths  Update for FREE to Oranges latest colour camera mobiles  unlimited weekend calls Call Mobile Upd8 on freefone 08000839402 or 2StopTx
5517	Oh Okie lorWe go on sat
99	Hi Wk been ok  on hols now Yes on for a bit of a run Forgot that i have hairdressers appointment at four so need to get home n shower beforehand Does that cause prob for u
4115	Thought we could go out for dinner Ill treat you Seem ok
270	The evo I just had to download flash Jealous
5211	Hiwhat you think about match
4575	URGENT This is the 2nd attempt to contact UU have WON £1000CALL 09071512432 b4 300603tcsBCM4235WC1N3XXcallcost150ppmmobilesvary max£7 50
1590	At 4 Lets go to bill millers
4060	Hi di is yijue were meeting at 7 pm at esaplanade tonight
1301	Great to hear you are settling well So whats happenin wit ola
5062	I think i am disturbing her da
5337	Garbage bags eggs jam bread hannaford wheat chex
4271	Beauty sleep can help ur pimples too
1290	Happy new year to u too
1262	Yo Im at my parents gettin cash Good news we picked up a downstem
5444	By the way make sure u get train to worc foregate street not shrub hill Have fun night x
5238	Am on the uworld site Am i buying the qbank only or am i buying it with the self assessment also
2272	U know we watchin at lido
1613	645
2200	Im in a movie Call me 4 wat
414	Okies Ill go yan jiu too We can skip ard oso go cine den go mrt one blah blah blah
38	I see the letter B on my car
3759	YES The only place in town to meet exciting adult singles is now in the UK Txt CHAT to 86688 now 150pMsg
363	Oh ok no prob
3275	Just finished eating Got u a plate NOT leftovers this time
192	Are you unique enough Find out from 30th August wwwareyouuniquecouk
1253	Please CALL 08712402779 immediately as there is an urgent message waiting for you
381	I taught that Ranjith sir called me So only i sms like that Becaus hes verifying about project Prabu told today so only pa dont mistake me
2986	He said that he had a right giggle when he saw u again You would possibly be the first person2die from NVQ but think how much you could for
2809	December only Had your mobile 11mths You are entitled to update to the latest colour camera mobile for Free Call The Mobile Update Co FREE on 08002986906
1325	I thk 50 shd be ok he said plus minus 10 Did ü leave a line in between paragraphs
5458	Wishing you a beautiful day Each moment revealing even more things to keep you smiling Do enjoy it
2277	Is that on the telly No its Brdget Jones
4513	Sorry I missed you babe I was up late and slept in I hope you enjoy your driving lesson boytoy I miss you too  teasing kiss
5448	And thats fine I got enough bud to last most of the night at least
5453	Sac needs to carry on
1654	For ur chance to win a £250 cash every wk TXT ACTION to 80608 TsCs wwwmovietriviatv custcare 08712405022 1x150pwk
729	Alright omw gotta change my order to a half8th
5114	Ive reached sch already
1805	Im in class Did you get my text
5148	Aiyar u so poor thing I give u my support k Jia you Ill think of u
769	Sorry Ill call later
4750	The beauty of life is in next second which hides thousands of secrets I wish every second will be wonderful in ur life gud n8
2508	Who u talking about
5328	Gal n boy walking in d park galcan i hold ur hand boyy do u think i would run away galno jst wana c how it feels walking in heaven with an princeGN
4764	Me too Have a lovely night xxx
955	Also remember to get dobbys bowl from your car
2747	R ü going 4 todays meeting
1912	Becoz its    jan whn al the post ofice is in holiday so she cn go fr the post oficegot it duffer
5226	If I die I want u to have all my stuffs
5200	I like cheap But i‘m happy to splash out on the wine if it makes you feel better
1032	Can not use foreign stamps in this country Good lecture 
4611	Y de asking like this
4982	So what u doing today
3384	Well I meant as opposed to my drunken night of before
3394	What r u cooking me for dinner
3805	Yup song bro No creative Neva test quality He said check review online
3863	Free Msg RingtoneFrom httptms widelivecomindex wmlid1b6a5ecef91ff937819firsttrue180430JUL05
2311	I have 2 sleeping bags 1 blanket and paper and  phone details Anything else
4203	Wylie update my weed dealer carlos went to freedom and had a class with lunsford
2179	Oh k why you got job then whats up
1889	Urgent Please call 09061743811 from landline Your ABTA complimentary 4 Tenerife Holiday or £5000 cash await collection SAE TCs Box 326 CW25WX 150ppm
2852	Shes fine Good to hear from you How are you my dear Happy new year oh
3237	Yes princess Toledo
1505	Ill be there on    ok
3038	 ok I feel like john lennon
148	FreeMsg Why havent you replied to my text Im Randy sexy female and live local Luv to hear from u Netcollex Ltd 08700621170150p per msg reply Stop to end
5440	Am slow in using biolas fne
231	Dear good morning now only i am up
1939	The fact that youre cleaning shows you know why im upset Your priority is constantly what i want to do not what i need to do
4979	A boy was late 2 home His father POWER OF FRNDSHIP
385	Hey i will be late ah Meet you at 945
5095	My fri ah Okie lorgoin 4 my drivin den go shoppin after tt
1947	Can ü call me at 1010 to make sure dat ive woken up
111	Dont worry I guess hes busy
4666	Mum not going robinson already
3750	A bit of Ur smile is my hppnss a drop of Ur tear is my sorrow a part of Ur heart is my life a heart like mine wil care for U forevr as my GOODFRIEND
3678	Hey r ü still online Ive finished the formatting
2302	Nothin comes to my mind Ü help me buy hanger lor Ur laptop not heavy
2706	FreeMsg Fancy a flirt Reply DATE now  join the UKs fastest growing mobile dating service Msgs rcvd just 25p to optout txt stop to 83021 Reply DATE now
4480	I anything lor
1781	Loan for any purpose £500  £75000 Homeowners  Tenants welcome Have you been previously refused We can still help Call Free 0800 1956669 or text back help
2309	WIN a year supply of CDs 4 a store of ur choice worth £500  enter our £100 Weekly draw txt MUSIC to 87066 TsCs wwwLdewcomsubs161win150ppmx3
894	Nutter Cutter Ctter Cttergg Cttargg Ctargg Ctagg ie you
4293	Call me when ure done
1033	Yup bathe liao
4335	Y bishan lei I tot ü say lavender
538	Probably gonna be here for a while see you later tonight 
2622	How come
4083	Hurry home Soup is DONE
3421	Do you want a new Video phone 600 anytime any network mins 400 Inclusive Video calls AND downloads 5 per week Free delTOMORROW call 08002888812 or reply NOW
2278	Love you aathilove u lot
3987	Whatever juliana Do whatever you want
4504	Wot is u up 2 then bitch
3668	Im turning off my phone My moms telling everyone I have cancer And my sister wont stop calling It hurts to talk Cant put up with it See u when u get home Love u
4426	Update your face book status frequently 
634	Oh that was a forwarded message I thought you send that to me
23	So ü pay first lar Then when is da stock comin
2514	Hiya  have u been paying money into my account If so thanks Got a pleasant surprise when i checked my balance u c i dont get statements 4 that acc
234	Sorry battery died yeah Im here
3441	awesome how do I deal with the gate Charles told me last night but uh yeah
2374	Watching tv lor Y she so funny we bluff her 4 wat Izzit because she thk its impossible between us
4370	1 I dont have her number and 2 its gonna be a massive pain in the ass and id rather not get involved if thats possible
5474	Yup
5151	Kthen come wenever u lik to come and also tel vikky to come by getting free time
1703	Can come my room but cannot come my house cos my house still messy Haha
967	Or better still can you catch her and let ask her if she can sell    for me
2985	What should i eat fo lunch senor
3104	Even if he my friend he is a priest call him now
5410	Yup he msg me is tat yijue Then i tot its my group mate cos we meeting today mah Im askin if ü leaving earlier or wat mah cos mayb ü haf to walk v far
1992	HI DARLIN IVE JUST GOT BACK AND I HAD A REALLY NICE NIGHT AND THANKS SO MUCH FOR THE LIFT SEE U TOMORROW XXX
737	Then why no one talking to me
1158	Hey Something came up last min Think i wun be signing up tmr Hee
2918	What time should I tell my friend to be around
821	BOO BABE U ENJOYIN YOURJOB U SEEMED 2 B GETTIN ON WELL HUNNYHOPE URE OKTAKE CARE  ILLSPEAK 2U SOONLOTS OF LOVEME XXXX
427	Ok Shell be ok I guess
3999	Bored housewives Chat n date now 08717507711 BTnational rate 10pmin only from landlines
1420	Lmao Take a pic and send it to me
690	Thanks love But am i doing torch or bold
3256	I can make lasagna for you vodka
210	You please give us connection today itself before  DECIMAL  or refund the bill
2409	Solve d Case  A Man Was Found Murdered On  DECIMAL    AfterNoon 1His wife called Police 2Police questioned everyone 3Wife SirI was sleeping when the murder took place 4Cook I was cooking 5Gardener I was picking vegetables 6HouseMaid I went 2 d post office 7Children We went 2 play 8Neighbour We went 2 a marriage Police arrested d murderer Immediately Whos It Reply With Reason If U r Brilliant
4909	Then anything special
398	Was actually sleeping and still might when u call back So a text is gr8 You rock sis Will send u a text wen i wake
4675	I forgot 2 ask ü all smth Theres a card on da present lei How Ü all want 2 write smth or sign on it
2402	Hi This is Roger from CL How are you
812	Ssnervous   
1245	No shoot me Im in the docs waiting room 
4304	Aiyar hard 2 type U later free then tell me then i call n scold n tell u
1298	Sure I am driving but will reach my destination soon
5084	HI BABE UAWAKEFEELLIKW SHITJUSTFOUND OUT VIA ALETTER THATMUM GOTMARRIED 4thNOVBEHIND OURBACKS  FUCKINNICESELFISHDEVIOUSBITCHANYWAYIL CALL U
5561	Sorry Ill call later
1409	Then we gotta do it after that
4505	Stupidits not possible
5133	Any way where are you and what doing
1366	Hey i will be really pretty late You want to go for the lesson first I will join you Im only reaching tp mrt
3261	Congratulations Thanks to a good friend U have WON the £2000 Xmas prize 2 claim is easy just call 08718726978 NOW Only 10p per minute BTnationalrate
236	Text  meet someone sexy today U can find a date or even flirt its up to U Join 4 just 10p REPLY with NAME  AGE eg Sam 25 18 msg recdthirtyeight pence
4486	Shopping Eh ger i toking abt syd lehHaha
3340	K if u bored up just come to my home
1533	Oh dang I didnt mean o send that to you Lol
605	Be happy there I will come after noon
1538	Hows it feel Mr Your not my real Valentine just my yo Valentine even tho u hardly play
4092	We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT  free camcorder Reply of call 08000930705 Now
5079	Guy no flash me now If you go call me call me How madam Take care oh
4524	DO U WANT 2 MEET UP 2MORRO
1043	Im in class Will holla later
749	U are subscribed to the best Mobile Content Service in the UK for £3 per 10 days until you send STOP to 82324 Helpline 08706091795
1839	And hows your husband
264	MY NO IN LUTON 0125698789 RING ME IF UR AROUND H
3965	If you ask her or she say any please message
4602	Hi did u decide wot 2 get 4 his bday if not ill prob jus get him a voucher frm virgin or sumfing
1080	Convey my regards to him
5011	My mobile numberpls sms ur mail idconvey regards to achanammaRakheshQatar
4216	Ard 530 like dat lor We juz meet in mrt station then ü dun haf to come out
1094	Where r we meeting
262	Yup
5206	Me fineabsolutly fine
307	Yup From what i remb I think should be can book
3550	Single line with a big meaning Miss anything 4 ur Best Life but dont miss ur best life for anything Gud nyt
3079	There is no sense in my foot and penis
1983	Sorry Ill call later in meeting any thing related to trade please call Arul
5284	And how you will do that princess 
3807	Dude while were makin those weirdy brownies my sister made awesome cookies I took pics
3439	Then what about further plan
3728	No chikku nt yet Ya im free
2044	Me not waking up until 4 in the afternoon sup
3108	I had been hoping i would not have to send you this message My rent is due and i dont have enough for it My reserves are completely gone Its a loan i need and was hoping you could her The balance is    Is there a way i could get that from you till mid march when i hope to pay back
1104	Black shirt n blue jeans I thk i c ü
1178	Did he say how fantastic I am by any chance or anything need a bigger life lift as losing the will 2 live do you think I would be the first person 2 die from N V Q
1586	Sorry Ill call later
624	MAKE SURE ALEX KNOWS HIS BIRTHDAY IS OVER IN FIFTEEN MINUTES AS FAR AS YOURE CONCERNED
20	England v Macedonia  dont miss the goalsteam news Txt ur national team to 87077 eg ENGLAND to 87077 TryWALES SCOTLAND 4txtú120 POBOXox36504W45WQ 16
1472	Take some small dose tablet for fever
574	Can you open the door
3283	I tot its my group mate Lucky i havent reply Wat time do ü need to leave
4136	Is it your yahoo boys that bring in the perf Or legal
3419	But i haf enuff space got like 4 mb
2224	Great I was getting worried about you Just know that a wonderful and caring person like you will have only the best in life Know that u r wonderful and Gods love is yours
3851	U in town alone
4997	Just looked it up and addie goes back Monday sucks to be her
4401	Yes just finished watching days of our lives I love it
2052	Hi where you You in home or calicut
1866	You call him now ok i said call him
3140	Wat r u doing now
4886	For many things its an antibiotic and it can be used for chest abdomen and gynae infections even bone infections
3704	Hey loverboy I love you  I had to tell  I look at your picture and ache to feel you between my legs  Fuck I want you  I need you  I crave you 
4231	Have you bookedthe hut And also your time off How are you by the way
3109	Hi Happy New Year I dont mean to intrude but can you pls let me know how much tuition you paid last semester and how much this semester is Thanks
3345	I havent forgotten you i might have a couple bucks to send you tomorrow k I love ya too
1819	Well i will watch shrek in 3DB
4591	Have you not finished work yet or something
2384	I will reach before ten morning
4690	Hmmmbut you should give it on one day
4688	But pls dont play in others life
3023	Am in film ill call you later
1789	Yessura in sun tvlol
2034	Yes im small kid And boost is the secret of my energy
496	Are you free nowcan i call now
1007	Give me a sec to think think about it
2548	Company is very goodenvironment is terrific and food is really nice
1594	Will it help if we propose going back again tomorrow
3706	Kent vale lor Ü wait 4 me there ar
4285	Science tells that chocolate will melt under the sunlight Please dont walk under the sunlight BCozI dont want to loss a sweet friend
3723	Blank is Blank But wat is blank Lol
3677	Whos this am in class
3966	If e timing can then i go w u lor
5039	You didnt hear it from me
3356	R u sure theyll understand that Wine  good idea just had a slurp
3503	says the    year old with a man and money Im down to my last    Still waiting for that check
3974	WOT U UP 2 J
4353	Night has ended for another day morning has come in a special way May you smile like the sunny rays and leaves your worries at the blue blue bay Gud mrng
3897	Yes Last  practice
3640	Customer service announcement We recently tried to make a delivery to you but were unable to do so please call 07090298926 to reschedule Ref9307622
1800	That one week leave i put know that time Why
364	Check audreys status right now
206	U call me alter at 11 ok
3839	Early bird Any purchases yet
4316	Is ur changes 2 da report big Cos ive already made changes 2 da previous report
2462	i cant talk to you nowi will call when i candont keep calling
2960	U have a secret admirer REVEAL who thinks U R So special Call 09065174042 To opt out Reply REVEAL STOP 150 per msg recd Cust care 07821230901
214	Kkgoodstudy well
2476	Princess i like to make love    times per night Hope thats not a problem
2693	Hey tmr meet at bugis 930 
3777	Hi You just spoke to MANEESHA V Wed like to know if you were satisfied with the experience Reply Toll Free with Yes or No
1	Go until jurong point crazy Available only in bugis n great world la e buffet Cine there got amore wat
5136	Hmm Dunno leh mayb a bag 4 goigng out dat is not too small Or jus anything except perfume smth dat i can keep
5256	Please tell me not all of my car keys are in your purse
4648	We tried to contact you re your reply to our offer of a Video Phone 750 anytime any network mins Half Price Line Rental Camcorder Reply or call 08000930705
1323	I wake up long ago already Dunno what other thing
2565	Kkim also finewhen will you complete the course
5566	Ard 6 like dat lor
2569	I dont want to hear anything
871	What do U want for Xmas How about 100 free text messages  a new video phone with half price line rental Call free now on 0800 0721072 to find out more
1193	Come to my home for one last time i wont do anything Trust me
4736	Buy Space Invaders 4 a chance 2 win orig Arcade Game console Press 0 for Games Arcade std WAP charge See o2coukgames 4 Terms  settings No purchase
5568	Huh y lei
5465	Txt CALL to No 86888  claim your reward of 3 hours talk time to use from your phone now Subscribe6GBPmnth inc 3hrs 16 stoptxtStop wwwgambtv
2571	Ultimately tor motive tui achieve korli
4550	Hope you are having a good week Just checking in
4410	Take care and sleep wellyou need to learn to change in lifeyou only need to get CONVINCED on thati will wait but no more conversations between usGET CONVINCED by that timeYour family is over for you in many sensesrespect them but not overemphasiseor u have no role in my life
1849	FREE NOKIA Or Motorola with upto 12mths 12price linerental 500 FREE xnet mins100txtmth FREE Btooth Call Mobileupd8 on 08001950382 or call 2optoutD3WV
4975	Oops I was in the shower when u called Hey a parking garage collapsed at university hospital See Im not crazy Stuff like that DOES happen
4468	Hey u still at the gym
3077	Take us out shopping and Mark will distract IsaiahD
5437	Jesus armand really is trying to tell everybody he can find
2700	FROM 88066 LOST £12 HELP
4851	either way works for me I am    years old Hope that doesnt bother you
546	This girl does not stay in bed This girl doesnt need recovery time Id rather pass out while having fun then be cooped up in bed
925	She went to attend another two rounds todaybut still didt reach home
3720	Cool Do you like swimming I have a pool and jacuzzi at my house
3166	TODAY is Sorry day If ever i was angry with you if ever i misbehaved or hurt you plz plz JUST SLAP URSELF Bcoz Its ur fault Im basically GOOD
950	Chk in ur belovd ms dict
1987	The length is e same but e top shorter n i got a fringe now I thk im not going liao Too lazy Dun wan 2 distract u also
216	Sounds great Are you home now
2860	In life when you face choices Just toss a coin not becoz its settle the question But while the coin in the air U will know what your heart is hoping for Gudni8
193	Im sorry Ive joined the league of people that dont keep in touch You mean a great deal to me You have been a friend at all times even at great personal cost Do have a great week
731	Dunno y u ask me
797	its really getting me down just hanging around
3405	Good night my dear SleepwellampTake care
4157	Want a new Video Phone 750 anytime any network mins Half price line rental free text for 3 months Reply or call 08000930705 for free delivery
5072	5p 4 alfie Moons Children in need song on ur mob Tell ur m8s Txt Tone charity to 8007 for Nokias or Poly charity for polys zed 08701417012 profit 2 charity
4632	Everybody had fun this evening Miss you
5413	Daddy shu shu is looking 4 u U wan me 2 tell him ure not in singapore or wat
5431	You didnt complete your gist oh
4306	Good good billy mates all gone Just been jogging again Did enjoy concert
4795	Or u ask they all if next sat can a not If all of them can make it then im ok lor
1223	Prakesh is there know
3238	Aight text me when youre back at mu and Ill swing by need somebody to get the door for me
4926	We can go 4 e normal pilates after our intro
1948	Hey we can go jazz power yoga hip hop kb and yogasana
332	Kkapo kgood movie
3455	Nowadays people are notixiquating the laxinorficated opportunity for bambling of entropication Have you ever oblisingately opted ur books for the masteriastering amplikater of fidalfication It is very champlaxigating i think it is atrocious Wotz Ur Opinion Junna
4821	Got smaller capacity one Quite ex
299	Hurt me Tease me Make me cry But in the end of my life when i die plz keep one rose on my grave and say STUPID I MISS U HAVE A NICE DAY BSLVYL
92	Sorry to be a pain Is it ok if we meet another night I spent late afternoon in casualty and that means i havent done any of y stuff42moro and that includes all my time sheets and that Sorry
2858	Japanese Proverb If one Can do it U too Can do it If none Can do itU must do it Indian version If one Can do it LET HIM DO it If none Can do itLEAVE it And finally Kerala version If one can do it Stop him doing it If none can do it Make a strike against it 
3461	Not heard from U4 a while Call me now am here all night with just my knickers on Make me beg for it like U did last time 01223585236 XX Luv Nikiyu4net
355	Yo you guys ever figure out how much we need for alcohol Jay and I are trying to figure out how much we can safely spend on weed
5483	Have you seen whos back at Holby
3119	Now am free call me pa
4633	Got hella gas money want to go on a grand nature adventure with galileo in a little bit
4058	Ha ha nan yalrigu heltiniIyo kothi chikku u shared many things wit meso far i didnt told any body and even uttered a word abt u If ur trusting me so much how can i tell these to others Plz nxt time dont use those words to meok chikkuB
